⚙️  Running in WANDB offline mode
⚙️  Running in WANDB offline mode
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
Loading base model: allenai/Llama-3.1-Tulu-3-8B-SFT
No custom adapter provided, initializing new LoRA config.
No custom adapter provided, initializing new LoRA config.
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
Final LoRA model info:
trainable params: 83,886,080 || all params: 8,114,212,864 || trainable%: 1.0338
{'loss': 0.6931, 'grad_norm': 3.0975279808044434, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -119.5, 'logps/rejected': -193.0, 'logits/chosen': -1.578125, 'logits/rejected': -1.515625, 'epoch': 0.0}
{'loss': 0.9822, 'grad_norm': 7.044370174407959, 'learning_rate': 0.0001978542834267414, 'rewards/chosen': -1.0390625, 'rewards/rejected': -0.83984375, 'rewards/accuracies': 0.625, 'rewards/margins': -0.2021484375, 'logps/chosen': -113.0, 'logps/rejected': -228.0, 'logits/chosen': -1.515625, 'logits/rejected': -1.515625, 'epoch': 0.06}
{'loss': 0.912, 'grad_norm': 4.609904766082764, 'learning_rate': 0.00019782225780624502, 'rewards/chosen': -1.546875, 'rewards/rejected': -1.4140625, 'rewards/accuracies': 0.375, 'rewards/margins': -0.13671875, 'logps/chosen': -82.0, 'logps/rejected': -103.0, 'logits/chosen': -1.4609375, 'logits/rejected': -1.4453125, 'epoch': 0.06}
{'loss': 0.5353, 'grad_norm': 4.136139869689941, 'learning_rate': 0.00019779023218574862, 'rewards/chosen': -1.25, 'rewards/rejected': -2.65625, 'rewards/accuracies': 0.75, 'rewards/margins': 1.40625, 'logps/chosen': -110.0, 'logps/rejected': -130.0, 'logits/chosen': -1.421875, 'logits/rejected': -1.3125, 'epoch': 0.06}
{'loss': 0.5214, 'grad_norm': 3.5309603214263916, 'learning_rate': 0.0001977582065652522, 'rewards/chosen': -0.9296875, 'rewards/rejected': -1.9140625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.984375, 'logps/chosen': -98.5, 'logps/rejected': -89.0, 'logits/chosen': -1.40625, 'logits/rejected': -1.328125, 'epoch': 0.06}
{'loss': 0.566, 'grad_norm': 4.0192694664001465, 'learning_rate': 0.00019772618094475583, 'rewards/chosen': -1.25, 'rewards/rejected': -2.0625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.8125, 'logps/chosen': -112.5, 'logps/rejected': -82.5, 'logits/chosen': -1.4375, 'logits/rejected': -1.390625, 'epoch': 0.06}
{'loss': 0.4563, 'grad_norm': 3.4683754444122314, 'learning_rate': 0.00019769415532425942, 'rewards/chosen': -0.9921875, 'rewards/rejected': -1.9140625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.92578125, 'logps/chosen': -87.0, 'logps/rejected': -117.0, 'logits/chosen': -1.296875, 'logits/rejected': -1.296875, 'epoch': 0.06}
{'loss': 0.5323, 'grad_norm': 4.769038677215576, 'learning_rate': 0.000197662129703763, 'rewards/chosen': -1.046875, 'rewards/rejected': -1.5703125, 'rewards/accuracies': 0.75, 'rewards/margins': 0.515625, 'logps/chosen': -192.0, 'logps/rejected': -106.0, 'logits/chosen': -1.453125, 'logits/rejected': -1.4453125, 'epoch': 0.06}
{'loss': 0.8458, 'grad_norm': 5.174129009246826, 'learning_rate': 0.00019763010408326663, 'rewards/chosen': -1.984375, 'rewards/rejected': -2.609375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.6171875, 'logps/chosen': -111.0, 'logps/rejected': -142.0, 'logits/chosen': -1.3359375, 'logits/rejected': -1.40625, 'epoch': 0.06}
{'loss': 0.6297, 'grad_norm': 5.45650577545166, 'learning_rate': 0.00019759807846277022, 'rewards/chosen': -1.328125, 'rewards/rejected': -2.09375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.7734375, 'logps/chosen': -92.0, 'logps/rejected': -147.0, 'logits/chosen': -1.53125, 'logits/rejected': -1.546875, 'epoch': 0.06}
{'loss': 0.3792, 'grad_norm': 4.057029724121094, 'learning_rate': 0.00019756605284227384, 'rewards/chosen': -1.75, 'rewards/rejected': -2.875, 'rewards/accuracies': 0.875, 'rewards/margins': 1.125, 'logps/chosen': -77.0, 'logps/rejected': -108.5, 'logits/chosen': -1.5078125, 'logits/rejected': -1.59375, 'epoch': 0.07}
{'loss': 0.6921, 'grad_norm': 11.333577156066895, 'learning_rate': 0.00019753402722177743, 'rewards/chosen': -1.25, 'rewards/rejected': -2.109375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.86328125, 'logps/chosen': -87.0, 'logps/rejected': -171.0, 'logits/chosen': -1.640625, 'logits/rejected': -1.734375, 'epoch': 0.07}
{'loss': 1.7416, 'grad_norm': 13.508408546447754, 'learning_rate': 0.00019750200160128102, 'rewards/chosen': -2.15625, 'rewards/rejected': -1.2578125, 'rewards/accuracies': 0.5, 'rewards/margins': -0.8984375, 'logps/chosen': -205.0, 'logps/rejected': -119.5, 'logits/chosen': -1.703125, 'logits/rejected': -1.71875, 'epoch': 0.07}
{'loss': 0.7292, 'grad_norm': 4.462471961975098, 'learning_rate': 0.00019746997598078464, 'rewards/chosen': -0.99609375, 'rewards/rejected': -1.390625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.392578125, 'logps/chosen': -100.5, 'logps/rejected': -85.0, 'logits/chosen': -1.4296875, 'logits/rejected': -1.484375, 'epoch': 0.07}
{'loss': 0.5434, 'grad_norm': 4.416566371917725, 'learning_rate': 0.00019743795036028826, 'rewards/chosen': -0.8828125, 'rewards/rejected': -1.828125, 'rewards/accuracies': 0.875, 'rewards/margins': 0.9453125, 'logps/chosen': -220.0, 'logps/rejected': -115.5, 'logits/chosen': -1.5703125, 'logits/rejected': -1.359375, 'epoch': 0.07}
{'loss': 0.5084, 'grad_norm': 3.9805309772491455, 'learning_rate': 0.00019740592473979185, 'rewards/chosen': -0.6171875, 'rewards/rejected': -1.4609375, 'rewards/accuracies': 0.75, 'rewards/margins': 0.84375, 'logps/chosen': -144.0, 'logps/rejected': -121.0, 'logits/chosen': -1.5, 'logits/rejected': -1.390625, 'epoch': 0.07}
{'loss': 0.8854, 'grad_norm': 3.4309279918670654, 'learning_rate': 0.00019737389911929544, 'rewards/chosen': -1.65625, 'rewards/rejected': -1.6640625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.01007080078125, 'logps/chosen': -58.5, 'logps/rejected': -70.0, 'logits/chosen': -1.2734375, 'logits/rejected': -1.4375, 'epoch': 0.07}
{'loss': 0.5284, 'grad_norm': 4.630688667297363, 'learning_rate': 0.00019734187349879906, 'rewards/chosen': -0.171875, 'rewards/rejected': -0.91796875, 'rewards/accuracies': 0.625, 'rewards/margins': 0.74609375, 'logps/chosen': -160.0, 'logps/rejected': -154.0, 'logits/chosen': -1.5078125, 'logits/rejected': -1.484375, 'epoch': 0.07}
{'loss': 0.6831, 'grad_norm': 3.5942704677581787, 'learning_rate': 0.00019730984787830265, 'rewards/chosen': -0.58203125, 'rewards/rejected': -0.86328125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.28515625, 'logps/chosen': -101.0, 'logps/rejected': -80.5, 'logits/chosen': -1.2578125, 'logits/rejected': -1.359375, 'epoch': 0.07}
{'loss': 0.578, 'grad_norm': 3.6857285499572754, 'learning_rate': 0.00019727782225780624, 'rewards/chosen': -0.380859375, 'rewards/rejected': -0.80859375, 'rewards/accuracies': 0.5, 'rewards/margins': 0.427734375, 'logps/chosen': -126.0, 'logps/rejected': -117.0, 'logits/chosen': -1.5390625, 'logits/rejected': -1.390625, 'epoch': 0.07}
{'loss': 0.8525, 'grad_norm': 3.792018413543701, 'learning_rate': 0.00019724579663730986, 'rewards/chosen': -1.171875, 'rewards/rejected': -1.2265625, 'rewards/accuracies': 0.375, 'rewards/margins': 0.06103515625, 'logps/chosen': -138.0, 'logps/rejected': -85.0, 'logits/chosen': -1.5078125, 'logits/rejected': -1.5625, 'epoch': 0.07}
{'loss': 0.5092, 'grad_norm': 3.1396327018737793, 'learning_rate': 0.00019721377101681347, 'rewards/chosen': -1.21875, 'rewards/rejected': -1.8359375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.6171875, 'logps/chosen': -87.5, 'logps/rejected': -105.0, 'logits/chosen': -1.3046875, 'logits/rejected': -1.40625, 'epoch': 0.07}
{'loss': 0.826, 'grad_norm': 4.350800514221191, 'learning_rate': 0.00019718174539631707, 'rewards/chosen': -1.5859375, 'rewards/rejected': -1.59375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.01611328125, 'logps/chosen': -134.0, 'logps/rejected': -89.5, 'logits/chosen': -1.453125, 'logits/rejected': -1.265625, 'epoch': 0.08}
{'loss': 0.8457, 'grad_norm': 3.8229575157165527, 'learning_rate': 0.00019714971977582066, 'rewards/chosen': -1.3671875, 'rewards/rejected': -1.53125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.1669921875, 'logps/chosen': -140.0, 'logps/rejected': -84.0, 'logits/chosen': -1.375, 'logits/rejected': -1.46875, 'epoch': 0.08}
{'loss': 0.451, 'grad_norm': 2.171360492706299, 'learning_rate': 0.00019711769415532425, 'rewards/chosen': -0.5078125, 'rewards/rejected': -1.203125, 'rewards/accuracies': 0.875, 'rewards/margins': 0.6953125, 'logps/chosen': -133.0, 'logps/rejected': -97.0, 'logits/chosen': -1.59375, 'logits/rejected': -1.546875, 'epoch': 0.08}
{'loss': 0.4775, 'grad_norm': 2.4884819984436035, 'learning_rate': 0.00019708566853482787, 'rewards/chosen': -0.875, 'rewards/rejected': -1.9609375, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0859375, 'logps/chosen': -98.0, 'logps/rejected': -77.0, 'logits/chosen': -1.5625, 'logits/rejected': -1.484375, 'epoch': 0.08}
{'loss': 0.7118, 'grad_norm': 3.7900612354278564, 'learning_rate': 0.00019705364291433149, 'rewards/chosen': -1.0078125, 'rewards/rejected': -1.2890625, 'rewards/accuracies': 0.5, 'rewards/margins': 0.283203125, 'logps/chosen': -145.0, 'logps/rejected': -103.5, 'logits/chosen': -1.6171875, 'logits/rejected': -1.5234375, 'epoch': 0.08}
{'loss': 0.6102, 'grad_norm': 3.557907819747925, 'learning_rate': 0.00019702161729383508, 'rewards/chosen': -1.296875, 'rewards/rejected': -2.125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.82421875, 'logps/chosen': -108.5, 'logps/rejected': -134.0, 'logits/chosen': -1.4921875, 'logits/rejected': -1.53125, 'epoch': 0.08}
{'loss': 0.9299, 'grad_norm': 4.5468339920043945, 'learning_rate': 0.00019698959167333867, 'rewards/chosen': -1.71875, 'rewards/rejected': -1.65625, 'rewards/accuracies': 0.5, 'rewards/margins': -0.060546875, 'logps/chosen': -157.0, 'logps/rejected': -109.0, 'logits/chosen': -1.4921875, 'logits/rejected': -1.5703125, 'epoch': 0.08}
{'loss': 0.7758, 'grad_norm': 3.8859500885009766, 'learning_rate': 0.00019695756605284229, 'rewards/chosen': -1.6875, 'rewards/rejected': -1.8828125, 'rewards/accuracies': 0.375, 'rewards/margins': 0.203125, 'logps/chosen': -133.0, 'logps/rejected': -104.0, 'logits/chosen': -1.515625, 'logits/rejected': -1.5625, 'epoch': 0.08}
{'loss': 0.6828, 'grad_norm': 3.75748872756958, 'learning_rate': 0.00019692554043234588, 'rewards/chosen': -1.609375, 'rewards/rejected': -1.84375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.2421875, 'logps/chosen': -120.5, 'logps/rejected': -129.0, 'logits/chosen': -1.578125, 'logits/rejected': -1.515625, 'epoch': 0.08}
{'loss': 0.6988, 'grad_norm': 3.413564920425415, 'learning_rate': 0.0001968935148118495, 'rewards/chosen': -1.421875, 'rewards/rejected': -1.625, 'rewards/accuracies': 0.375, 'rewards/margins': 0.2021484375, 'logps/chosen': -121.0, 'logps/rejected': -81.5, 'logits/chosen': -1.578125, 'logits/rejected': -1.4296875, 'epoch': 0.08}
{'loss': 0.5673, 'grad_norm': 2.331256151199341, 'learning_rate': 0.0001968614891913531, 'rewards/chosen': -0.51171875, 'rewards/rejected': -1.1015625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.59375, 'logps/chosen': -75.5, 'logps/rejected': -63.25, 'logits/chosen': -1.3984375, 'logits/rejected': -1.3203125, 'epoch': 0.08}
{'loss': 0.8627, 'grad_norm': 3.5215983390808105, 'learning_rate': 0.0001968294635708567, 'rewards/chosen': -0.9921875, 'rewards/rejected': -0.8828125, 'rewards/accuracies': 0.625, 'rewards/margins': -0.107421875, 'logps/chosen': -85.0, 'logps/rejected': -130.0, 'logits/chosen': -1.546875, 'logits/rejected': -1.484375, 'epoch': 0.08}
{'loss': 0.5694, 'grad_norm': 3.3306379318237305, 'learning_rate': 0.0001967974379503603, 'rewards/chosen': -0.0791015625, 'rewards/rejected': -0.466796875, 'rewards/accuracies': 0.75, 'rewards/margins': 0.38671875, 'logps/chosen': -73.5, 'logps/rejected': -123.5, 'logits/chosen': -1.4765625, 'logits/rejected': -1.390625, 'epoch': 0.08}
{'loss': 0.7618, 'grad_norm': 3.148348808288574, 'learning_rate': 0.0001967654123298639, 'rewards/chosen': 0.060546875, 'rewards/rejected': -0.0390625, 'rewards/accuracies': 0.5, 'rewards/margins': 0.099609375, 'logps/chosen': -107.5, 'logps/rejected': -88.0, 'logits/chosen': -1.2578125, 'logits/rejected': -1.4375, 'epoch': 0.09}
{'loss': 0.7759, 'grad_norm': 4.047412872314453, 'learning_rate': 0.0001967333867093675, 'rewards/chosen': -0.0390625, 'rewards/rejected': -0.126953125, 'rewards/accuracies': 0.5, 'rewards/margins': 0.087890625, 'logps/chosen': -113.0, 'logps/rejected': -104.0, 'logits/chosen': -1.453125, 'logits/rejected': -1.3359375, 'epoch': 0.09}
{'loss': 0.6174, 'grad_norm': 2.575862169265747, 'learning_rate': 0.00019670136108887112, 'rewards/chosen': -0.1533203125, 'rewards/rejected': -0.45703125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.302734375, 'logps/chosen': -94.0, 'logps/rejected': -59.5, 'logits/chosen': -1.28125, 'logits/rejected': -1.328125, 'epoch': 0.09}
{'loss': 0.5964, 'grad_norm': 3.0692813396453857, 'learning_rate': 0.00019666933546837472, 'rewards/chosen': 0.1796875, 'rewards/rejected': -0.197265625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.376953125, 'logps/chosen': -107.0, 'logps/rejected': -82.0, 'logits/chosen': -1.5859375, 'logits/rejected': -1.5859375, 'epoch': 0.09}
{'loss': 0.798, 'grad_norm': 3.1401126384735107, 'learning_rate': 0.0001966373098478783, 'rewards/chosen': -0.05712890625, 'rewards/rejected': -0.04541015625, 'rewards/accuracies': 0.375, 'rewards/margins': -0.0115966796875, 'logps/chosen': -85.0, 'logps/rejected': -73.0, 'logits/chosen': -1.375, 'logits/rejected': -1.203125, 'epoch': 0.09}
{'loss': 0.6283, 'grad_norm': 4.913547039031982, 'learning_rate': 0.00019660528422738192, 'rewards/chosen': 0.20703125, 'rewards/rejected': -0.087890625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.294921875, 'logps/chosen': -141.0, 'logps/rejected': -171.0, 'logits/chosen': -1.40625, 'logits/rejected': -1.34375, 'epoch': 0.09}
{'loss': 0.7384, 'grad_norm': 3.0445663928985596, 'learning_rate': 0.00019657325860688552, 'rewards/chosen': -0.03369140625, 'rewards/rejected': -0.023193359375, 'rewards/accuracies': 0.375, 'rewards/margins': -0.01025390625, 'logps/chosen': -80.0, 'logps/rejected': -82.0, 'logits/chosen': -1.3515625, 'logits/rejected': -1.453125, 'epoch': 0.09}
{'loss': 0.709, 'grad_norm': 4.445235252380371, 'learning_rate': 0.0001965412329863891, 'rewards/chosen': 0.322265625, 'rewards/rejected': 0.12353515625, 'rewards/accuracies': 0.625, 'rewards/margins': 0.19921875, 'logps/chosen': -87.0, 'logps/rejected': -128.0, 'logits/chosen': -1.3203125, 'logits/rejected': -1.3046875, 'epoch': 0.09}
{'loss': 0.7153, 'grad_norm': 4.520162105560303, 'learning_rate': 0.00019650920736589273, 'rewards/chosen': 0.66796875, 'rewards/rejected': 0.46875, 'rewards/accuracies': 0.5, 'rewards/margins': 0.203125, 'logps/chosen': -172.0, 'logps/rejected': -178.0, 'logits/chosen': -1.2734375, 'logits/rejected': -1.4453125, 'epoch': 0.09}
{'loss': 0.6681, 'grad_norm': 2.953824758529663, 'learning_rate': 0.00019647718174539634, 'rewards/chosen': -0.05712890625, 'rewards/rejected': -0.3046875, 'rewards/accuracies': 0.75, 'rewards/margins': 0.248046875, 'logps/chosen': -58.0, 'logps/rejected': -90.0, 'logits/chosen': -1.28125, 'logits/rejected': -1.265625, 'epoch': 0.09}
{'loss': 0.4244, 'grad_norm': 2.3258306980133057, 'learning_rate': 0.00019644515612489993, 'rewards/chosen': 0.3515625, 'rewards/rejected': -0.453125, 'rewards/accuracies': 1.0, 'rewards/margins': 0.8046875, 'logps/chosen': -100.0, 'logps/rejected': -61.25, 'logits/chosen': -1.265625, 'logits/rejected': -1.2265625, 'epoch': 0.09}
{'loss': 0.653, 'grad_norm': 4.223209857940674, 'learning_rate': 0.00019641313050440353, 'rewards/chosen': -0.32421875, 'rewards/rejected': -0.5859375, 'rewards/accuracies': 0.5, 'rewards/margins': 0.26171875, 'logps/chosen': -160.0, 'logps/rejected': -76.5, 'logits/chosen': -1.1953125, 'logits/rejected': -1.21875, 'epoch': 0.09}
{'loss': 0.6086, 'grad_norm': 3.2981488704681396, 'learning_rate': 0.00019638110488390712, 'rewards/chosen': -0.09130859375, 'rewards/rejected': -0.37890625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.287109375, 'logps/chosen': -107.5, 'logps/rejected': -113.5, 'logits/chosen': -1.203125, 'logits/rejected': -1.171875, 'epoch': 0.1}
{'loss': 0.5152, 'grad_norm': 2.8891782760620117, 'learning_rate': 0.00019634907926341074, 'rewards/chosen': -0.2255859375, 'rewards/rejected': -0.890625, 'rewards/accuracies': 0.5, 'rewards/margins': 0.6640625, 'logps/chosen': -92.0, 'logps/rejected': -70.0, 'logits/chosen': -1.3046875, 'logits/rejected': -1.0234375, 'epoch': 0.1}
{'loss': 0.7013, 'grad_norm': 3.2577288150787354, 'learning_rate': 0.00019631705364291435, 'rewards/chosen': -0.48046875, 'rewards/rejected': -0.5859375, 'rewards/accuracies': 0.625, 'rewards/margins': 0.10400390625, 'logps/chosen': -69.5, 'logps/rejected': -60.25, 'logits/chosen': -1.203125, 'logits/rejected': -1.2109375, 'epoch': 0.1}
{'loss': 0.6711, 'grad_norm': 4.582582950592041, 'learning_rate': 0.00019628502802241795, 'rewards/chosen': -0.640625, 'rewards/rejected': -0.875, 'rewards/accuracies': 0.5, 'rewards/margins': 0.232421875, 'logps/chosen': -175.0, 'logps/rejected': -143.0, 'logits/chosen': -1.234375, 'logits/rejected': -1.171875, 'epoch': 0.1}
{'loss': 0.5709, 'grad_norm': 3.3612077236175537, 'learning_rate': 0.00019625300240192154, 'rewards/chosen': -0.482421875, 'rewards/rejected': -0.8984375, 'rewards/accuracies': 0.875, 'rewards/margins': 0.416015625, 'logps/chosen': -131.0, 'logps/rejected': -92.5, 'logits/chosen': -1.2890625, 'logits/rejected': -1.2265625, 'epoch': 0.1}
{'loss': 0.3897, 'grad_norm': 2.678581953048706, 'learning_rate': 0.00019622097678142515, 'rewards/chosen': -0.380859375, 'rewards/rejected': -1.5703125, 'rewards/accuracies': 0.75, 'rewards/margins': 1.1875, 'logps/chosen': -140.0, 'logps/rejected': -75.5, 'logits/chosen': -1.3515625, 'logits/rejected': -1.1953125, 'epoch': 0.1}
{'loss': 0.5769, 'grad_norm': 4.988704681396484, 'learning_rate': 0.00019618895116092875, 'rewards/chosen': -1.28125, 'rewards/rejected': -1.84375, 'rewards/accuracies': 0.875, 'rewards/margins': 0.55859375, 'logps/chosen': -142.0, 'logps/rejected': -161.0, 'logits/chosen': -1.4296875, 'logits/rejected': -1.3984375, 'epoch': 0.1}
{'loss': 0.5449, 'grad_norm': 4.005276679992676, 'learning_rate': 0.00019615692554043234, 'rewards/chosen': -0.6015625, 'rewards/rejected': -1.359375, 'rewards/accuracies': 0.75, 'rewards/margins': 0.7578125, 'logps/chosen': -109.5, 'logps/rejected': -119.0, 'logits/chosen': -1.203125, 'logits/rejected': -1.359375, 'epoch': 0.1}
{'loss': 0.7305, 'grad_norm': 4.849217414855957, 'learning_rate': 0.00019612489991993596, 'rewards/chosen': -1.59375, 'rewards/rejected': -1.78125, 'rewards/accuracies': 0.75, 'rewards/margins': 0.189453125, 'logps/chosen': -92.0, 'logps/rejected': -100.0, 'logits/chosen': -1.3203125, 'logits/rejected': -1.4921875, 'epoch': 0.1}
{'loss': 0.453, 'grad_norm': 2.961296319961548, 'learning_rate': 0.00019609287429943957, 'rewards/chosen': -0.8046875, 'rewards/rejected': -2.40625, 'rewards/accuracies': 0.75, 'rewards/margins': 1.6015625, 'logps/chosen': -123.0, 'logps/rejected': -97.5, 'logits/chosen': -1.1953125, 'logits/rejected': -1.3203125, 'epoch': 0.1}
{'loss': 0.5742, 'grad_norm': 4.017665863037109, 'learning_rate': 0.00019606084867894316, 'rewards/chosen': -1.421875, 'rewards/rejected': -1.890625, 'rewards/accuracies': 0.75, 'rewards/margins': 0.46484375, 'logps/chosen': -126.0, 'logps/rejected': -79.5, 'logits/chosen': -1.296875, 'logits/rejected': -1.40625, 'epoch': 0.1}
{'loss': 1.0285, 'grad_norm': 6.24705696105957, 'learning_rate': 0.00019602882305844676, 'rewards/chosen': -1.28125, 'rewards/rejected': -1.1484375, 'rewards/accuracies': 0.375, 'rewards/margins': -0.1328125, 'logps/chosen': -69.5, 'logps/rejected': -99.5, 'logits/chosen': -1.359375, 'logits/rejected': -1.4296875, 'epoch': 0.1}
{'loss': 1.1283, 'grad_norm': 5.775768280029297, 'learning_rate': 0.00019599679743795037, 'rewards/chosen': -0.63671875, 'rewards/rejected': -0.61328125, 'rewards/accuracies': 0.625, 'rewards/margins': -0.0257568359375, 'logps/chosen': -106.5, 'logps/rejected': -86.5, 'logits/chosen': -1.34375, 'logits/rejected': -1.171875, 'epoch': 0.1}
{'loss': 0.8867, 'grad_norm': 4.7569475173950195, 'learning_rate': 0.00019596477181745397, 'rewards/chosen': -0.7578125, 'rewards/rejected': -1.03125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.2734375, 'logps/chosen': -143.0, 'logps/rejected': -102.0, 'logits/chosen': -1.28125, 'logits/rejected': -1.40625, 'epoch': 0.11}
{'loss': 0.8563, 'grad_norm': 6.589961051940918, 'learning_rate': 0.00019593274619695758, 'rewards/chosen': -1.078125, 'rewards/rejected': -0.95703125, 'rewards/accuracies': 0.625, 'rewards/margins': -0.123046875, 'logps/chosen': -129.0, 'logps/rejected': -93.5, 'logits/chosen': -1.4375, 'logits/rejected': -1.359375, 'epoch': 0.11}
{'loss': 0.6438, 'grad_norm': 4.342371463775635, 'learning_rate': 0.00019590072057646118, 'rewards/chosen': -0.380859375, 'rewards/rejected': -0.67578125, 'rewards/accuracies': 0.375, 'rewards/margins': 0.294921875, 'logps/chosen': -132.0, 'logps/rejected': -179.0, 'logits/chosen': -1.546875, 'logits/rejected': -1.3125, 'epoch': 0.11}
{'loss': 0.8996, 'grad_norm': 5.537167072296143, 'learning_rate': 0.0001958686949559648, 'rewards/chosen': -0.5703125, 'rewards/rejected': -0.357421875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.2138671875, 'logps/chosen': -163.0, 'logps/rejected': -73.0, 'logits/chosen': -1.3125, 'logits/rejected': -1.3671875, 'epoch': 0.11}
{'loss': 0.7509, 'grad_norm': 3.2731075286865234, 'learning_rate': 0.00019583666933546838, 'rewards/chosen': -0.423828125, 'rewards/rejected': -0.48828125, 'rewards/accuracies': 0.625, 'rewards/margins': 0.06640625, 'logps/chosen': -52.0, 'logps/rejected': -81.0, 'logits/chosen': -1.2421875, 'logits/rejected': -1.5, 'epoch': 0.11}
